strategy_id,version,symbol,open_time,close_time,side,lots,entry_price,exit_price,commission,swap,profit,balance_after
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.03.30 13:30:00,2020.03.30 13:44:40,sell,0.27,1.23850,1.24018,-1.16,0.00,-46.52,9 110.96
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.04.02 11:45:00,2020.04.02 16:11:57,buy,0.14,1.24144,1.23839,-0.60,0.00,-43.30,9 067.66
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.04.10 11:45:30,2020.04.10 18:00:00,buy,0.34,1.24726,1.24721,-1.51,0.00,-3.21,9 064.45
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.04.23 13:15:00,2020.04.23 14:03:34,sell,0.28,1.23498,1.23656,-1.24,0.00,-45.48,9 018.97
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.04.24 12:30:00,2020.04.24 13:45:38,sell,0.22,1.23271,1.23470,-0.98,0.00,-44.76,8 974.21
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.05.12 13:00:00,2020.05.12 13:25:40,buy,0.33,1.23324,1.23595,-1.50,0.00,87.93,9 062.14
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.05.18 11:15:00,2020.05.18 11:39:27,buy,0.35,1.21187,1.21059,-1.58,0.00,-46.38,9 015.76
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.05.25 11:00:00,2020.05.25 11:33:30,sell,0.38,1.21646,1.21764,-1.74,0.00,-46.58,8 969.18
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.05.27 11:30:00,2020.05.27 12:08:30,sell,0.4,1.23072,1.22849,-1.86,0.00,87.34,9 056.52
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.05.29 12:30:00,2020.05.29 13:26:40,sell,0.36,1.23070,1.23193,-1.68,0.00,-45.96,9 010.56
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.06.01 11:30:00,2020.06.01 12:49:25,buy,0.28,1.24019,1.23863,-1.32,0.00,-45.00,8 965.56
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.06.02 10:30:00,2020.06.02 10:36:41,buy,0.67,1.25279,1.25213,-3.19,0.00,-47.41,8 918.15
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.06.08 11:00:00,2020.06.08 11:18:42,sell,0.24,1.26803,1.26985,-1.17,0.00,-44.85,8 873.30
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.06.18 11:30:00,2020.06.18 11:36:32,sell,0.3,1.25210,1.25356,-1.44,0.00,-45.24,8 828.06
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.06.25 11:15:00,2020.06.25 13:49:16,buy,0.12,1.24593,1.24234,-0.58,0.00,-43.66,8 784.40
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.07.15 10:30:00,2020.07.15 10:51:38,buy,0.46,1.25927,1.26115,-2.25,0.00,84.23,8 868.63
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.07.16 12:45:00,2020.07.16 14:47:28,sell,0.26,1.25371,1.25536,-1.27,0.00,-44.17,8 824.46
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.07.17 11:00:00,2020.07.17 11:46:35,sell,0.44,1.25465,1.25564,-2.15,0.00,-45.71,8 778.75
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.07.20 11:30:00,2020.07.20 14:04:18,buy,0.31,1.25795,1.26077,-1.52,0.00,85.90,8 864.65
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.07.29 10:45:00,2020.07.29 18:00:00,buy,0.11,1.29693,1.29663,-0.55,0.00,-3.85,8 860.80
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.08.11 10:45:00,2020.08.11 10:55:33,sell,0.46,1.30752,1.30847,-2.31,0.00,-46.01,8 814.79
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.08.12 12:00:00,2020.08.12 13:23:25,buy,0.45,1.30536,1.30439,-2.24,0.00,-45.89,8 768.90
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.08.13 11:45:00,2020.08.13 18:00:00,buy,0.21,1.30897,1.30955,-1.05,0.00,11.13,8 780.03
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.08.17 10:30:00,2020.08.17 10:39:23,buy,0.37,1.31112,1.30994,-1.86,0.00,-45.52,8 734.51
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.08.20 13:00:00,2020.08.20 14:35:39,buy,0.38,1.31174,1.31401,-1.90,0.00,84.36,8 818.87
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.08.24 10:45:00,2020.08.24 11:16:56,buy,0.44,1.30923,1.30823,-2.21,0.00,-46.21,8 772.66
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.09.10 12:15:00,2020.09.10 14:06:36,buy,0.21,1.30313,1.30105,-1.07,0.00,-44.75,8 727.91
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.09.11 11:15:00,2020.09.11 11:28:38,buy,0.36,1.28377,1.28254,-1.84,0.00,-46.12,8 681.79
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.09.14 11:00:00,2020.09.14 15:09:15,buy,0.22,1.28447,1.28838,-1.12,0.00,84.90,8 766.69
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.09.17 12:45:00,2020.09.17 14:03:17,buy,0.18,1.29699,1.29439,-0.92,0.00,-47.72,8 718.97
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.09.24 13:00:00,2020.09.24 17:34:30,buy,0.18,1.27417,1.27186,-0.89,0.00,-42.47,8 676.50
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.09.29 11:30:00,2020.09.29 11:42:37,buy,0.45,1.28772,1.28675,-2.23,0.00,-45.88,8 630.62
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.09.30 11:45:00,2020.09.30 13:32:37,sell,0.23,1.28239,1.28422,-1.15,0.00,-43.24,8 587.38
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.10.02 11:00:00,2020.10.02 18:00:00,buy,0.11,1.29157,1.29316,-0.55,0.00,16.94,8 604.32
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.10.13 11:00:00,2020.10.13 11:35:05,sell,0.19,1.30224,1.30442,-0.95,0.00,-42.37,8 561.95
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.10.16 10:30:00,2020.10.16 11:12:40,buy,0.3,1.29167,1.29449,-1.49,0.00,83.11,8 645.06
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.10.27 11:15:00,2020.10.27 13:53:32,sell,0.21,1.30064,1.30266,-1.05,0.00,-43.47,8 601.59
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.11.04 11:00:00,2020.11.04 11:45:42,sell,0.14,1.29256,1.29555,-0.69,0.00,-42.55,8 559.04
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.11.09 09:30:00,2020.11.09 09:41:19,buy,0.38,1.31958,1.31846,-1.94,0.00,-44.50,8 514.54
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.11.11 10:00:00,2020.11.11 11:23:41,buy,0.48,1.32764,1.32945,-2.45,0.00,84.43,8 598.97
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.11.19 11:00:00,2020.11.19 12:46:41,sell,0.19,1.32103,1.32318,-0.97,0.00,-41.82,8 557.15
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.11.20 12:15:00,2020.11.20 12:50:37,buy,0.33,1.32842,1.32713,-1.68,0.00,-44.25,8 512.90
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.11.26 10:00:00,2020.11.26 18:00:00,sell,0.16,1.33686,1.33288,-0.82,0.00,62.86,8 575.76
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.11.27 10:45:00,2020.11.27 12:20:30,buy,0.23,1.33684,1.33499,-1.19,0.00,-43.74,8 532.02
day_trading/london_breakout_retest,v1,GBPUSD.r,2020.11.30 10:45:00,2020.11.30 10:50:42,buy,0.34,1.33436,1.33306,-1.76,0.00,-45.96,8 486.06
day_trading/london_breakout_retest,v1,USDJPY,2017.01.04 12:15:00,2017.01.04 13:20:40,sell,0.41,117.659,117.377,0.00,0.00,98.50,10 098.50
day_trading/london_breakout_retest,v1,USDJPY,2017.01.06 09:45:00,2017.01.06 10:58:29,buy,0.31,116.288,116.098,0.00,0.00,-50.73,10 047.77
day_trading/london_breakout_retest,v1,USDJPY,2017.01.09 13:00:00,2017.01.09 13:20:39,sell,0.58,117.040,116.840,0.00,0.00,99.28,10 147.05
day_trading/london_breakout_retest,v1,USDJPY,2017.01.24 09:45:00,2017.01.24 17:02:27,buy,0.29,113.156,112.958,0.00,0.00,-50.83,10 096.22
day_trading/london_breakout_retest,v1,USDJPY,2017.02.02 12:00:00,2017.02.02 15:48:16,sell,0.29,112.448,112.057,0.00,0.00,101.19,10 197.41
day_trading/london_breakout_retest,v1,USDJPY,2017.02.06 09:30:00,2017.02.06 10:11:21,buy,0.49,112.747,112.632,0.00,0.00,-50.03,10 147.38
day_trading/london_breakout_retest,v1,USDJPY,2017.02.09 10:30:00,2017.02.09 10:39:16,buy,0.67,112.369,112.284,0.00,0.00,-50.72,10 096.66
day_trading/london_breakout_retest,v1,USDJPY,2017.02.10 10:30:00,2017.02.10 10:35:27,buy,1.09,113.719,113.667,0.00,0.00,-49.86,10 046.80
day_trading/london_breakout_retest,v1,USDJPY,2017.02.20 12:00:00,2017.02.20 17:05:16,buy,1.01,113.130,113.074,0.00,0.00,-50.02,9 996.78
day_trading/london_breakout_retest,v1,USDJPY,2017.02.22 11:30:00,2017.02.22 17:39:01,sell,0.24,113.127,113.357,0.00,0.00,-48.70,9 948.08
day_trading/london_breakout_retest,v1,USDJPY,2017.02.27 12:45:00,2017.02.27 15:21:25,buy,1.19,112.255,112.353,0.00,0.00,103.80,10 051.88
day_trading/london_breakout_retest,v1,USDJPY,2017.03.02 11:30:00,2017.03.02 12:44:29,buy,0.44,114.272,114.145,0.00,0.00,-48.96,10 002.92
day_trading/london_breakout_retest,v1,USDJPY,2017.03.10 13:45:00,2017.03.10 13:55:39,buy,1.07,115.425,115.369,0.00,0.00,-51.94,9 950.98
day_trading/london_breakout_retest,v1,USDJPY,2017.03.14 12:45:00,2017.03.14 13:21:31,buy,0.85,115.051,114.984,0.00,0.00,-49.53,9 901.45
day_trading/london_breakout_retest,v1,USDJPY,2017.03.15 10:45:00,2017.03.15 14:30:40,sell,0.46,114.592,114.715,0.00,0.00,-49.32,9 852.13
day_trading/london_breakout_retest,v1,USDJPY,2017.03.17 12:00:00,2017.03.17 15:41:42,sell,0.55,113.217,113.007,0.00,0.00,102.21,9 954.34
day_trading/london_breakout_retest,v1,USDJPY,2017.03.22 13:45:00,2017.03.22 14:12:04,sell,0.57,111.280,111.380,0.00,0.00,-51.18,9 903.16
day_trading/london_breakout_retest,v1,USDJPY,2017.03.27 11:45:00,2017.03.27 11:53:37,sell,0.9,110.233,110.294,0.00,0.00,-49.78,9 853.38
day_trading/london_breakout_retest,v1,USDJPY,2017.03.29 12:30:00,2017.03.29 13:46:13,sell,0.52,110.957,111.060,0.00,0.00,-48.23,9 805.15
day_trading/london_breakout_retest,v1,USDJPY,2017.03.30 11:45:00,2017.03.30 12:34:21,sell,0.51,111.060,111.166,0.00,0.00,-48.63,9 756.52
day_trading/london_breakout_retest,v1,USDJPY,2017.04.10 13:15:00,2017.04.10 13:36:59,sell,0.73,111.197,111.271,0.00,0.00,-48.55,9 707.97
day_trading/london_breakout_retest,v1,USDJPY,2017.04.11 10:45:00,2017.04.11 11:09:05,sell,0.58,110.522,110.618,0.00,0.00,-50.34,9 657.63
day_trading/london_breakout_retest,v1,USDJPY,2017.05.08 11:00:00,2017.05.08 11:47:36,sell,0.58,112.549,112.641,0.00,0.00,-47.37,9 610.26
day_trading/london_breakout_retest,v1,USDJPY,2017.05.12 11:45:00,2017.05.12 13:37:39,sell,0.34,113.600,113.758,0.00,0.00,-47.22,9 563.04
day_trading/london_breakout_retest,v1,USDJPY,2017.05.19 12:15:00,2017.05.19 13:20:34,buy,0.48,111.517,111.404,0.00,0.00,-48.69,9 514.35
day_trading/london_breakout_retest,v1,USDJPY,2017.05.22 11:45:00,2017.05.22 12:04:40,sell,0.58,111.371,111.462,0.00,0.00,-47.35,9 467.00
day_trading/london_breakout_retest,v1,USDJPY,2017.05.25 10:30:00,2017.05.25 18:00:00,buy,0.43,111.785,111.863,0.00,0.00,29.98,9 496.98
day_trading/london_breakout_retest,v1,USDJPY,2017.06.01 12:00:00,2017.06.01 12:21:00,buy,0.68,111.135,111.057,0.00,0.00,-47.76,9 449.22
day_trading/london_breakout_retest,v1,USDJPY,2017.06.08 13:45:00,2017.06.08 16:16:37,buy,0.49,110.066,109.961,0.00,0.00,-46.79,9 402.43
day_trading/london_breakout_retest,v1,USDJPY,2017.06.23 12:00:00,2017.06.23 12:40:34,sell,0.47,111.204,111.314,0.00,0.00,-46.45,9 355.98
day_trading/london_breakout_retest,v1,USDJPY,2017.07.06 10:45:00,2017.07.06 11:47:35,buy,0.74,113.341,113.271,0.00,0.00,-45.73,9 310.25
day_trading/london_breakout_retest,v1,USDJPY,2017.07.10 12:15:00,2017.07.10 14:43:35,buy,0.34,114.243,114.089,0.00,0.00,-45.89,9 264.36
day_trading/london_breakout_retest,v1,USDJPY,2017.08.31 13:45:00,2017.08.31 15:32:26,buy,0.46,110.604,110.490,0.00,0.00,-47.46,9 216.90
day_trading/london_breakout_retest,v1,USDJPY,2017.09.08 12:45:00,2017.09.08 13:27:21,sell,0.51,107.690,107.487,0.00,0.00,96.32,9 313.22
day_trading/london_breakout_retest,v1,USDJPY,2017.09.12 10:45:00,2017.09.12 13:44:14,buy,0.48,109.551,109.759,0.00,0.00,90.96,9 404.18
day_trading/london_breakout_retest,v1,USDJPY,2017.09.14 12:15:00,2017.09.14 12:40:05,sell,0.79,110.380,110.446,0.00,0.00,-47.21,9 356.97
day_trading/london_breakout_retest,v1,USDJPY,2017.09.28 12:45:00,2017.09.28 13:04:59,sell,0.41,112.721,112.851,0.00,0.00,-47.23,9 309.74
day_trading/london_breakout_retest,v1,USDJPY,2017.10.11 14:00:00,2017.10.11 14:11:30,sell,0.73,112.221,112.292,0.00,0.00,-46.16,9 263.58
day_trading/london_breakout_retest,v1,USDJPY,2017.10.20 11:00:00,2017.10.20 14:07:39,buy,0.69,113.329,113.253,0.00,0.00,-46.30,9 217.28
day_trading/london_breakout_retest,v1,USDJPY,2017.10.27 12:15:00,2017.10.27 12:41:33,sell,0.51,113.961,114.062,0.00,0.00,-45.16,9 172.12
day_trading/london_breakout_retest,v1,USDJPY,2017.10.31 13:15:00,2017.10.31 14:04:39,buy,0.72,113.269,113.415,0.00,0.00,92.69,9 264.81
day_trading/london_breakout_retest,v1,USDJPY,2017.11.01 11:15:00,2017.11.01 15:15:16,buy,0.45,113.923,114.165,0.00,0.00,95.39,9 360.20
day_trading/london_breakout_retest,v1,USDJPY,2017.11.14 10:15:00,2017.11.14 12:21:42,buy,0.29,113.864,113.679,0.00,0.00,-47.19,9 313.01
day_trading/london_breakout_retest,v1,USDJPY,2017.11.22 09:30:00,2017.11.22 16:02:29,sell,0.52,112.092,111.889,0.00,0.00,94.34,9 407.35
day_trading/london_breakout_retest,v1,USDJPY,2017.11.28 13:00:00,2017.11.28 15:03:28,buy,0.65,111.334,111.254,0.00,0.00,-46.74,9 360.61
day_trading/london_breakout_retest,v1,USDJPY,2017.12.06 12:00:00,2017.12.06 13:14:40,sell,0.72,112.147,112.219,0.00,0.00,-46.20,9 314.41
day_trading/london_breakout_retest,v1,USDJPY,2017.12.11 10:30:00,2017.12.11 18:00:00,sell,0.49,113.391,113.363,0.00,0.00,12.10,9 326.51
day_trading/london_breakout_retest,v1,USDJPY,2017.12.19 09:45:00,2017.12.19 10:20:40,sell,1.14,112.540,112.586,0.00,0.00,-46.58,9 279.93
day_trading/london_breakout_retest,v1,USDJPY,2017.12.22 13:00:00,2017.12.22 18:00:00,buy,0.84,113.370,113.373,0.00,0.00,2.22,9 282.15
day_trading/london_breakout_retest,v1,USDJPY,2018.01.08 10:45:00,2018.01.08 10:58:19,buy,0.66,113.312,113.232,0.00,0.00,-46.63,9 235.52
day_trading/london_breakout_retest,v1,USDJPY,2018.01.19 09:45:00,2018.01.19 18:00:00,sell,0.35,110.743,110.642,0.00,0.00,31.95,9 267.47
day_trading/london_breakout_retest,v1,USDJPY,2018.01.29 10:30:00,2018.01.29 11:34:05,buy,0.45,108.963,108.848,0.00,0.00,-47.54,9 219.93
day_trading/london_breakout_retest,v1,USDJPY,2018.01.30 12:15:00,2018.01.30 12:21:05,sell,0.67,108.635,108.709,0.00,0.00,-45.61,9 174.32
day_trading/london_breakout_retest,v1,USDJPY,2018.02.08 11:30:00,2018.02.08 12:45:36,buy,0.48,109.700,109.598,0.00,0.00,-44.67,9 129.65
day_trading/london_breakout_retest,v1,USDJPY,2018.02.15 10:45:00,2018.02.15 12:49:17,sell,0.55,106.432,106.533,0.00,0.00,-52.14,9 077.51
day_trading/london_breakout_retest,v1,USDJPY,2018.02.19 09:30:00,2018.02.19 13:47:34,buy,0.5,106.571,106.475,0.00,0.00,-45.08,9 032.43
day_trading/london_breakout_retest,v1,USDJPY,2018.02.20 09:45:00,2018.02.20 15:58:20,buy,0.28,106.995,107.337,0.00,0.00,89.21,9 121.64
day_trading/london_breakout_retest,v1,USDJPY,2018.02.23 12:00:00,2018.02.23 12:12:38,buy,0.77,106.906,106.843,0.00,0.00,-45.40,9 076.24
day_trading/london_breakout_retest,v1,USDJPY,2018.03.05 13:15:00,2018.03.05 16:31:29,buy,0.62,105.614,105.768,0.00,0.00,90.27,9 166.51
day_trading/london_breakout_retest,v1,USDJPY,2018.03.13 10:30:00,2018.03.13 12:11:17,buy,0.61,106.882,107.042,0.00,0.00,91.18,9 257.69
day_trading/london_breakout_retest,v1,USDJPY,2018.03.26 13:15:00,2018.03.26 18:00:00,buy,0.58,105.097,105.047,0.00,0.00,-27.61,9 230.08
day_trading/london_breakout_retest,v1,USDJPY,2018.03.30 13:00:00,2018.03.30 13:52:37,sell,1.38,106.167,106.203,0.00,0.00,-46.78,9 183.30
day_trading/london_breakout_retest,v1,USDJPY,2018.04.11 12:45:00,2018.04.11 14:02:32,sell,0.72,106.977,106.835,0.00,0.00,95.70,9 279.00
day_trading/london_breakout_retest,v1,USDJPY,2018.04.23 11:00:00,2018.04.23 12:38:34,buy,0.44,107.919,108.144,0.00,0.00,91.54,9 370.54
day_trading/london_breakout_retest,v1,USDJPY,2018.04.24 11:45:00,2018.04.24 13:09:17,buy,0.76,108.839,108.773,0.00,0.00,-46.11,9 324.43
day_trading/london_breakout_retest,v1,USDJPY,2018.05.10 11:00:00,2018.05.10 11:02:28,buy,0.95,109.938,109.885,0.00,0.00,-45.82,9 278.61
day_trading/london_breakout_retest,v1,USDJPY,2018.05.14 10:30:00,2018.05.14 18:00:00,buy,0.33,109.524,109.535,0.00,0.00,3.31,9 281.92
day_trading/london_breakout_retest,v1,USDJPY,2018.05.16 12:00:00,2018.05.16 14:39:05,sell,0.81,110.171,110.233,0.00,0.00,-45.56,9 236.36
day_trading/london_breakout_retest,v1,USDJPY,2018.05.29 10:45:00,2018.05.29 11:30:42,sell,0.33,108.813,108.504,0.00,0.00,93.98,9 330.34
day_trading/london_breakout_retest,v1,USDJPY,2018.06.04 11:15:00,2018.06.04 12:23:42,sell,0.35,109.467,109.614,0.00,0.00,-46.94,9 283.40
day_trading/london_breakout_retest,v1,USDJPY,2018.06.14 11:45:00,2018.06.14 14:44:41,sell,0.84,109.995,110.057,0.00,0.00,-47.32,9 236.08
day_trading/london_breakout_retest,v1,USDJPY,2018.06.15 12:30:00,2018.06.15 12:59:25,sell,1.15,110.503,110.547,0.00,0.00,-45.77,9 190.31
day_trading/london_breakout_retest,v1,USDJPY,2018.06.26 12:15:00,2018.06.26 13:31:41,buy,0.55,109.698,109.604,0.00,0.00,-47.17,9 143.14
day_trading/london_breakout_retest,v1,USDJPY,2018.06.28 10:30:00,2018.06.28 10:39:16,buy,0.71,110.381,110.310,0.00,0.00,-45.70,9 097.44
day_trading/london_breakout_retest,v1,USDJPY,2018.07.13 11:30:00,2018.07.13 12:09:01,buy,0.71,112.757,112.687,0.00,0.00,-44.10,9 053.34
day_trading/london_breakout_retest,v1,USDJPY,2018.08.10 11:45:00,2018.08.10 11:53:13,sell,1,110.845,110.897,0.00,0.00,-46.89,9 006.45
day_trading/london_breakout_retest,v1,USDJPY,2018.08.20 10:30:00,2018.08.20 14:32:22,buy,0.58,110.655,110.570,0.00,0.00,-44.59,8 961.86
day_trading/london_breakout_retest,v1,USDJPY,2018.08.21 11:30:00,2018.08.21 15:13:04,buy,0.45,110.198,110.414,0.00,0.00,88.03,9 049.89
day_trading/london_breakout_retest,v1,USDJPY,2018.09.12 12:00:00,2018.09.12 14:29:29,sell,0.78,111.474,111.539,0.00,0.00,-45.45,9 004.44
day_trading/london_breakout_retest,v1,USDJPY,2018.09.14 13:00:00,2018.09.14 14:20:22,sell,0.83,111.791,111.851,0.00,0.00,-44.52,8 959.92
day_trading/london_breakout_retest,v1,USDJPY,2018.09.27 11:00:00,2018.09.27 11:02:28,sell,1.31,112.592,112.630,0.00,0.00,-44.20,8 915.72
day_trading/london_breakout_retest,v1,USDJPY,2018.10.01 13:00:00,2018.10.01 15:41:40,buy,0.47,113.996,113.885,0.00,0.00,-45.81,8 869.91
day_trading/london_breakout_retest,v1,USDJPY,2018.10.05 11:30:00,2018.10.05 12:08:51,sell,0.9,113.812,113.868,0.00,0.00,-44.26,8 825.65
day_trading/london_breakout_retest,v1,USDJPY,2018.10.11 12:15:00,2018.10.11 12:52:00,buy,0.69,112.262,112.190,0.00,0.00,-44.28,8 781.37
day_trading/london_breakout_retest,v1,USDJPY,2018.11.01 13:00:00,2018.11.01 14:16:24,buy,0.72,112.990,112.922,0.00,0.00,-43.36,8 738.01
day_trading/london_breakout_retest,v1,USDJPY,2018.11.02 10:00:00,2018.11.02 11:04:39,buy,0.38,113.057,112.925,0.00,0.00,-44.42,8 693.59
day_trading/london_breakout_retest,v1,USDJPY,2018.11.09 10:15:00,2018.11.09 11:57:30,sell,0.66,113.810,113.884,0.00,0.00,-42.89,8 650.70
day_trading/nfp_fade,v1,EURUSD.r,2017.08.04 15:40:00,2017.08.04 16:40:00,buy,0.16,1.18366,1.18369,-0.89,0.00,-0.41,9 999.59
day_trading/nfp_fade,v1,EURUSD.r,2017.09.01 15:40:00,2017.09.01 15:55:04,sell,0.1,1.19627,1.18986,-0.56,0.00,63.54,10 063.13
day_trading/nfp_fade,v1,EURUSD.r,2018.07.06 15:40:00,2018.07.06 16:40:00,sell,0.13,1.17516,1.17571,-0.68,0.00,-7.83,10 055.30
day_trading/nfp_fade,v1,EURUSD.r,2018.09.07 15:40:00,2018.09.07 16:40:00,buy,0.14,1.15838,1.15833,-0.70,0.00,-1.40,10 053.90
day_trading/nfp_fade,v1,EURUSD.r,2018.10.05 15:40:00,2018.10.05 15:46:37,buy,0.24,1.14852,1.15119,-1.19,0.00,62.89,10 116.79
day_trading/nfp_fade,v1,EURUSD.r,2018.12.07 15:40:00,2018.12.07 16:40:00,sell,0.16,1.13986,1.13907,-0.81,0.00,11.83,10 128.62
day_trading/nfp_fade,v1,EURUSD.r,2019.01.04 15:40:00,2019.01.04 16:40:00,buy,0.19,1.13762,1.13541,-0.94,0.00,-42.93,10 085.69
day_trading/nfp_fade,v1,EURUSD.r,2019.06.07 15:40:00,2019.06.07 16:40:00,sell,0.09,1.13196,1.13120,-0.44,0.00,6.40,10 092.09
day_trading/nfp_fade,v1,EURUSD.r,2019.07.05 15:40:00,2019.07.05 16:40:00,buy,0.19,1.12398,1.12218,-0.93,0.00,-35.13,10 056.96
day_trading/nfp_fade,v1,EURUSD.r,2019.12.06 15:40:00,2019.12.06 16:40:00,buy,0.22,1.10742,1.10755,-1.05,0.00,1.81,10 058.77
day_trading/nfp_fade,v1,EURUSD.r,2020.09.04 15:40:00,2020.09.04 16:40:00,buy,0.18,1.18186,1.18015,-0.92,0.00,-31.70,10 027.07
day_trading/nfp_fade,v1,EURUSD.r,2021.02.05 15:40:00,2021.02.05 15:47:40,sell,0.25,1.20038,1.20239,-1.33,0.00,-51.58,9 975.49
day_trading/nfp_fade,v1,EURUSD.r,2021.03.05 15:40:00,2021.03.05 16:16:28,buy,0.23,1.19141,1.19411,-1.23,0.00,60.87,10 036.36
day_trading/nfp_fade,v1,EURUSD.r,2021.05.07 15:40:00,2021.05.07 16:40:00,sell,0.07,1.21299,1.21117,-0.38,0.00,12.36,10 048.72
day_trading/nfp_fade,v1,EURUSD.r,2021.06.04 15:40:00,2021.06.04 15:55:42,sell,0.18,1.21419,1.21693,-0.97,0.00,-50.29,9 998.43
day_trading/nfp_fade,v1,EURUSD.r,2021.07.02 15:40:00,2021.07.02 16:40:00,sell,0.21,1.18451,1.18323,-1.10,0.00,25.78,10 024.21
day_trading/nfp_fade,v1,EURUSD.r,2021.12.03 15:40:00,2021.12.03 16:40:00,sell,0.19,1.13167,1.12979,-0.94,0.00,34.78,10 058.99
day_trading/nfp_fade,v1,EURUSD.r,2022.02.04 15:40:00,2022.02.04 16:40:00,buy,0.2,1.14350,1.14359,-0.99,0.00,0.81,10 059.80
day_trading/nfp_fade,v1,EURUSD.r,2022.06.03 15:40:00,2022.06.03 16:27:32,buy,0.26,1.07129,1.07372,-1.32,0.00,61.86,10 121.66
day_trading/nfp_fade,v1,EURUSD.r,2022.08.05 15:40:00,2022.08.05 16:40:00,buy,0.09,1.01783,1.01561,-0.44,0.00,-20.42,10 101.24
day_trading/nfp_fade,v1,EURUSD.r,2022.10.07 15:40:00,2022.10.07 16:40:00,buy,0.12,0.97605,0.97580,-0.54,0.00,-3.54,10 097.70
day_trading/nfp_fade,v1,EURUSD.r,2022.12.02 15:40:00,2022.12.02 16:40:00,buy,0.06,1.04531,1.04855,-0.28,0.00,19.16,10 116.86
day_trading/nfp_fade,v1,GBPUSD.r,2017.08.04 15:40:00,2017.08.04 16:40:00,buy,0.12,1.31004,1.30754,-0.67,0.00,-30.67,9 969.33
day_trading/nfp_fade,v1,GBPUSD.r,2017.09.01 15:40:00,2017.09.01 16:40:00,sell,0.1,1.29801,1.29712,-0.56,0.00,8.34,9 977.67
day_trading/nfp_fade,v1,GBPUSD.r,2018.02.02 15:40:00,2018.02.02 16:08:41,buy,0.13,1.41734,1.41358,-0.72,0.00,-49.60,9 928.07
day_trading/nfp_fade,v1,GBPUSD.r,2018.07.06 15:40:00,2018.07.06 16:40:00,sell,0.11,1.32650,1.32672,-0.57,0.00,-2.99,9 925.08
day_trading/nfp_fade,v1,GBPUSD.r,2019.06.07 15:40:00,2019.06.07 16:40:00,sell,0.1,1.27498,1.27420,-0.49,0.00,7.31,9 932.39
day_trading/nfp_fade,v1,GBPUSD.r,2019.07.05 15:40:00,2019.07.05 16:22:58,buy,0.2,1.25308,1.25062,-0.98,0.00,-50.18,9 882.21
day_trading/nfp_fade,v1,GBPUSD.r,2019.09.06 15:40:00,2019.09.06 16:40:00,sell,0.24,1.23182,1.23230,-1.15,0.00,-12.67,9 869.54
day_trading/nfp_fade,v1,GBPUSD.r,2020.09.04 15:40:00,2020.09.04 15:54:41,buy,0.26,1.32499,1.32313,-1.32,0.00,-49.68,9 819.86
day_trading/nfp_fade,v1,GBPUSD.r,2021.02.05 15:40:00,2021.02.05 16:40:00,sell,0.19,1.37142,1.37145,-1.01,0.00,-1.58,9 818.28
day_trading/nfp_fade,v1,GBPUSD.r,2021.05.07 15:40:00,2021.05.07 16:40:00,sell,0.08,1.39551,1.39258,-0.44,0.00,23.00,9 841.28
